,label,predictions,scores
7851,False,True,0.5
7852,False,True,0.8105
7853,False,True,0.9793
7854,False,True,0.9247
7855,False,True,0.9092
7856,False,False,0.468
7857,False,True,0.5
7858,False,True,0.8889
7859,False,True,0.9393
7860,False,True,0.943
7861,False,True,0.9415
7862,False,True,0.9607
7863,False,True,0.6639
7864,False,True,0.5
7865,False,True,0.9712
7866,False,False,0.2731
7867,False,True,0.9816
7868,False,True,0.8807
7869,False,True,0.6597
7870,False,True,0.6399
7871,False,True,0.5
7872,False,False,0.4387
7873,False,True,0.5
7874,False,False,0.4387
7875,False,False,0.4739
7876,False,True,0.8128
7877,False,False,0.4739
7878,False,True,0.8636
7879,False,True,0.5
7880,False,True,0.7223
7881,False,False,0.4434
7882,False,True,0.5133
7883,False,True,0.8087
7884,False,True,0.5227
7885,False,True,0.5
7886,False,True,0.6281
7887,False,False,0.4434
7888,False,True,0.6288
7889,False,True,0.6288
7890,False,True,0.8467
7891,False,True,0.5
7892,False,True,0.7763
7893,False,True,0.9089
7894,False,True,0.5
7895,False,True,0.5
7896,False,False,0.4054
7897,False,True,0.9227
7898,False,True,0.91
7899,False,True,0.8361
7900,False,True,0.7894
7901,False,True,0.6577
7902,False,True,0.7705
7903,False,True,0.6659
7904,False,True,0.8016
7905,False,True,0.7833
7906,False,True,0.832
7907,False,True,0.5
7908,False,True,0.6182
7909,False,True,0.8125
7910,False,True,0.6262
7911,False,True,0.7867
7912,False,True,0.7858
7913,False,True,0.5
7914,False,False,0.4289
7915,False,True,0.6981
7916,False,True,0.7774
7917,False,True,0.5
7918,False,True,0.8527
7919,False,True,0.6876
7920,False,True,0.811
7921,False,True,0.6863
7922,False,True,0.5
7923,False,True,0.5
7924,False,True,0.5478
7925,False,True,0.8997
7926,False,True,0.5
7927,False,True,0.8202
7928,False,True,0.9353
7929,False,True,0.8743
7930,False,False,0.4442
7931,False,True,0.8185
7932,False,True,0.7118
7933,False,True,0.5
7934,False,True,0.7833
7935,False,True,0.9042
7936,False,False,0.3074
7937,False,True,0.7349
7938,False,True,0.9698
7939,False,True,0.8568
7940,False,True,0.9741
7941,False,True,0.8107
7942,False,False,0.4662
7943,False,False,0.4739
7944,False,True,0.9211
7945,False,True,0.8303
7946,False,False,0.4563
7947,False,True,0.8089
7948,False,True,0.5
7949,False,True,0.5
7950,False,True,0.7042
7951,False,True,0.7566
7952,False,False,0.2074
7953,False,False,0.1217
7954,False,True,0.8061
7955,False,False,0.1071
7956,False,True,0.5
7957,False,False,0.2656
7958,False,False,0.1071
7959,False,False,0.3139
7960,False,False,0.4297
7961,False,False,0.2065
7962,False,False,0.2656
7963,False,True,0.6503
7964,False,False,0.3609
7965,False,False,0.2074
7966,False,True,0.9161
7967,False,False,0.0702
7968,False,True,0.7111
7969,False,True,0.798
7970,False,True,0.5
7971,False,True,0.8545
7972,False,True,0.9067
7973,False,True,0.7902
7974,False,True,0.9565
7975,False,True,0.5
7976,False,False,0.4414
7977,False,False,0.2932
7978,False,False,0.4648
7979,False,True,0.8071
7980,False,True,0.5
7981,False,True,0.5
7982,False,True,0.5
7983,False,True,0.5
7984,False,True,0.8289
7985,False,True,0.7678
7986,False,True,0.7644
7987,False,True,0.5
7988,False,False,0.4803
7989,False,True,0.7005
7990,False,True,0.6039
7991,False,True,0.7085
7992,False,True,0.7014
7993,False,True,0.9065
7994,False,True,0.8834
7995,False,True,0.6039
7996,False,True,0.5
7997,False,True,0.5
7998,False,True,0.9347
7999,False,True,0.9572
8000,False,True,0.7827
8001,False,True,0.6955
8002,False,True,0.8954
8003,False,True,0.8847
8004,False,True,0.9025
8005,False,True,0.8575
8006,False,False,0.3943
8007,False,True,0.846
8008,False,True,0.5
8009,False,True,0.8525
8010,False,True,0.8847
8011,False,True,0.7932
8012,False,True,0.5
8013,False,False,0.4294
8014,False,True,0.7009
8015,False,True,0.8435
8016,False,True,0.6576
8017,False,True,0.9228
8018,False,False,0.3839
8019,False,True,0.5555
8020,False,True,0.5
8021,False,True,0.5784
8022,False,True,0.5
8023,False,True,0.8862
8024,False,False,0.4046
8025,False,True,0.5
8026,False,True,0.9007
8027,False,True,0.8069
8028,False,True,0.5
8029,False,True,0.5
8030,False,True,0.9307
8031,False,True,0.6559
8032,False,False,0.3628
8033,False,True,0.9393
8034,False,True,0.5
8035,False,True,0.5726
8036,False,True,0.7304
8037,False,False,0.4656
8038,False,True,0.7931
8039,False,True,0.9137
8040,False,True,0.5
8041,False,True,0.7555
8042,False,True,0.7652
8043,False,True,0.708
8044,False,True,0.5
8045,False,True,0.9071
8046,False,True,0.9076
8047,False,False,0.4736
8048,False,True,0.6581
8049,False,True,0.5
8050,False,True,0.7473
8051,False,True,0.5947
8052,False,False,0.1613
8053,False,True,0.7674
8054,False,True,0.7189
8055,False,True,0.8015
8056,False,True,0.7254
8057,False,False,0.2101
8058,False,False,0.4279
8059,False,True,0.689
8060,False,True,0.5
8061,False,True,0.7264
8062,False,True,0.5
8063,False,False,0.3921
8064,False,False,0.4211
8065,False,False,0.4288
8066,False,True,0.6724
8067,False,True,0.8159
8068,False,False,0.2784
8069,False,False,0.376
8070,False,True,0.6398
8071,False,True,0.6677
8072,False,False,0.4287
8073,False,True,0.6705
8074,False,True,0.788
8075,False,True,0.8029
8076,False,False,0.2621
8077,False,True,0.7402
8078,False,False,0.137
8079,False,True,0.5127
8080,False,True,0.8109
8081,False,True,0.9323
8082,False,True,0.5
8083,False,True,0.8776
8084,False,False,0.4152
8085,False,True,0.7136
8086,False,True,0.6046
8087,False,True,0.8349
8088,False,False,0.4152
8089,False,True,0.8349
8090,False,True,0.8143
8091,False,True,0.9207
8092,False,True,0.8927
8093,False,True,0.883
8094,False,True,0.9033
8095,False,False,0.4498
8096,False,True,0.5935
8097,False,False,0.216
8098,False,True,0.9154
8099,False,True,0.5
8100,False,True,0.6987
8101,False,True,0.7561
8102,False,True,0.5
8103,False,True,0.8345
8104,False,True,0.858
8105,False,True,0.8355
8106,False,True,0.8126
8107,False,True,0.9365
8108,False,True,0.816
8109,False,True,0.8691
8110,False,True,0.6502
8111,False,True,0.7554
8112,False,True,0.5
8113,False,True,0.8313
8114,False,True,0.8794
8115,False,False,0.4798
8116,False,True,0.6288
8117,False,True,0.7698
8118,False,False,0.2195
8119,False,True,0.7463
8120,False,True,0.7973
8121,False,True,0.6158
8122,False,True,0.7652
8123,False,True,0.8325
8124,False,True,0.5
8125,False,True,0.903
8126,False,True,0.9529
8127,False,True,0.8511
8128,False,True,0.8482
8129,False,True,0.839
8130,False,True,0.6773
8131,False,True,0.944
8132,False,True,0.9247
8133,False,True,0.5935
8134,False,True,0.9304
8135,False,True,0.5859
8136,False,True,0.5643
8137,False,True,0.8698
8138,False,True,0.5935
8139,False,False,0.4637
8140,False,True,0.5
8141,False,True,0.6255
8142,False,True,0.5935
8143,False,True,0.7544
8144,False,False,0.4558
8145,False,True,0.8863
8146,False,True,0.8034
8147,False,False,0.4558
8148,False,True,0.6851
8149,False,True,0.9689
8150,False,True,0.591
8151,False,True,0.5
8152,False,False,0.4637
8153,False,False,0.4637
8154,False,True,0.9002
8155,False,True,0.5
8156,False,True,0.6731
8157,False,True,0.6005
8158,False,True,0.8361
8159,False,True,0.8475
8160,False,True,0.9494
8161,False,True,0.7847
8162,False,True,0.9218
8163,False,True,0.7412
8164,False,True,0.5831
8165,False,True,0.695
8166,False,True,0.6711
8167,False,True,0.948
8168,False,True,0.8115
8169,False,True,0.5973
8170,False,True,0.8585
8171,False,False,0.2671
8172,False,True,0.5
8173,False,True,0.5
8174,False,True,0.5
8175,False,True,0.8835
8176,False,True,0.5683
8177,False,True,0.7122
8178,False,True,0.69
8179,False,True,0.5
8180,False,True,0.6761
8181,False,True,0.7866
8182,False,True,0.8489
8183,False,True,0.7931
8184,False,True,0.9
8185,False,True,0.5
8186,False,True,0.9324
8187,False,True,0.9865
8188,False,True,0.6174
8189,False,True,0.9178
8190,False,False,0.3628
8191,False,True,0.9807
8192,False,True,0.6521
8193,False,True,0.9002
8194,False,False,0.4828
8195,False,True,0.9132
8196,False,True,0.972
8197,False,True,0.862
8198,False,True,0.5
8199,False,True,0.5
8200,False,False,0.3381
8201,False,False,0.3864
8202,False,True,0.5476
8203,False,False,0.435
8204,False,True,0.5
8205,False,True,0.5
8206,False,True,0.8152
8207,False,True,0.542
8208,False,True,0.6982
8209,False,True,0.5
8210,False,True,0.76
8211,False,True,0.9133
8212,False,True,0.9602
8213,False,True,0.614
8214,False,True,0.9783
8215,False,True,0.9393
8216,False,False,0.4481
8217,False,True,0.8714
8218,False,True,0.5
8219,False,True,0.6611
8220,False,True,0.5
8221,False,True,0.6769
8222,False,True,0.5104
8223,False,True,0.9544
8224,False,True,0.555
8225,False,True,0.9686
8226,False,True,0.9246
8227,False,False,0.4644
8228,False,True,0.5
8229,False,True,0.8199
8230,False,True,0.7281
8231,False,True,0.8536
8232,False,True,0.8787
8233,False,True,0.5
8234,False,True,0.5
8235,False,True,0.8409
8236,False,True,0.5728
8237,False,False,0.4644
8238,False,False,0.2142
8239,False,False,0.1636
8240,False,True,0.7947
8241,False,True,0.9872
8242,False,True,0.8556
8243,False,True,0.5
8244,False,True,0.8732
8245,False,True,0.5
8246,False,True,0.8033
8247,False,True,0.5
8248,False,True,0.7906
8249,False,True,0.5
8250,False,True,0.6281
8251,False,True,0.9003
8252,False,True,0.942
8253,False,True,0.5
8254,False,True,0.5
8255,False,True,0.6477
8256,False,True,0.9422
8257,False,True,0.7621
8258,False,False,0.4341
8259,False,True,0.774
8260,False,True,0.9429
8261,False,True,0.8366
8262,False,True,0.9139
8263,False,True,0.9271
8264,False,True,0.5
8265,False,True,0.8972
8266,False,True,0.5108
8267,False,True,0.9574
8268,False,True,0.9497
8269,False,True,0.9696
8270,False,True,0.5
8271,False,True,0.7638
8272,False,True,0.5
8273,False,True,0.5
8274,False,True,0.7045
8275,False,True,0.6769
8276,False,True,0.9229
8277,False,False,0.2611
8278,False,True,0.5
8279,False,True,0.8869
8280,False,True,0.8452
8281,False,True,0.7833
8282,False,True,0.6769
8283,False,True,0.8826
8284,False,True,0.5
8285,False,True,0.8562
8286,False,True,0.8576
8287,False,True,0.7528
8288,False,True,0.6988
8289,False,True,0.8218
8290,False,True,0.7153
8291,False,True,0.9888
8292,False,True,0.5
8293,False,False,0.4208
8294,False,True,0.6695
8295,False,True,0.6987
8296,False,True,0.798
8297,False,True,0.6407
8298,False,True,0.5
8299,False,True,0.9607
8300,False,True,0.6068
8301,False,True,0.9367
8302,False,True,0.6187
8303,False,True,0.8158
8304,False,False,0.4294
8305,False,True,0.5
8306,False,False,0.1719
8307,False,False,0.4307
8308,False,True,0.5
8309,False,False,0.3592
8310,False,True,0.8715
8311,False,True,0.5253
8312,False,True,0.5
8313,False,True,0.8866
8314,False,True,0.5
8315,False,True,0.5253
8316,False,True,0.7009
8317,False,True,0.9008
8318,False,False,0.4152
8319,False,True,0.8394
8320,False,True,0.5878
8321,False,True,0.71
8322,False,True,0.5
8323,False,True,0.9335
8324,False,False,0.2063
8325,False,True,0.8371
8326,False,True,0.5
8327,False,True,0.7904
8328,False,True,0.5
8329,False,True,0.7931
8330,False,True,0.8936
8331,False,True,0.8
8332,False,False,0.2069
8333,False,True,0.5
8334,False,True,0.6123
8335,False,True,0.5
8336,False,True,0.801
8337,False,False,0.2239
8338,False,True,0.8027
8339,False,True,0.8259
8340,False,True,0.6428
8341,False,True,0.8395
8342,False,True,0.7405
8343,False,True,0.5
8344,False,True,0.6933
8345,False,True,0.7622
8346,False,True,0.8027
8347,False,True,0.8319
8348,False,True,0.8692
8349,False,True,0.8037
8350,False,True,0.5
8351,False,True,0.8028
8352,False,True,0.822
8353,False,True,0.8112
8354,False,True,0.8623
8355,False,True,0.5
8356,False,True,0.8395
8357,False,True,0.8637
8358,False,True,0.635
8359,False,True,0.9022
8360,False,True,0.6609
8361,False,True,0.8771
8362,False,True,0.7712
8363,False,True,0.818
8364,False,True,0.8027
8365,False,True,0.5
8366,False,True,0.7978
8367,False,True,0.6923
8368,False,True,0.7931
8369,False,True,0.5
8370,False,True,0.9524
8371,False,False,0.4424
8372,False,True,0.7456
8373,False,True,0.6068
8374,False,True,0.9154
8375,False,True,0.6917
8376,False,False,0.274
8377,False,True,0.7632
8378,False,False,0.4994
8379,False,True,0.7931
8380,False,True,0.8936
8381,False,True,0.8711
8382,False,True,0.9187
8383,False,True,0.6836
8384,False,True,0.7729
8385,False,True,0.5
8386,False,True,0.8549
8387,False,True,0.9191
8388,False,True,0.9191
8389,False,True,0.8622
8390,False,True,0.9191
8391,False,True,0.7954
8392,False,True,0.9673
8393,False,True,0.7524
8394,False,True,0.8958
8395,False,True,0.7082
8396,False,True,0.5
8397,False,True,0.7277
8398,False,True,0.6734
8399,False,True,0.5
8400,False,True,0.766
8401,False,True,0.8144
8402,False,True,0.6158
8403,False,True,0.7626
8404,False,True,0.8559
8405,False,True,0.8291
8406,False,True,0.5
8407,False,True,0.5
8408,False,True,0.6614
8409,False,True,0.9182
8410,False,False,0.4522
8411,False,False,0.4195
8412,False,True,0.5
8413,False,True,0.6773
8414,False,True,0.5
8415,False,True,0.5
8416,False,True,0.6705
8417,False,True,0.7263
8418,False,False,0.4066
8419,False,False,0.4895
8420,False,True,0.5816
8421,False,True,0.954
8422,False,True,0.6611
8423,False,True,0.5
8424,False,True,0.813
8425,False,False,0.2795
8426,False,True,0.6082
8427,False,True,0.69
8428,False,True,0.9192
8429,False,True,0.7189
8430,False,True,0.8107
8431,False,True,0.5
8432,False,False,0.4289
8433,False,False,0.4739
8434,False,False,0.4424
8435,False,True,0.9774
8436,False,False,0.3659
8437,False,True,0.5
8438,False,True,0.7858
8439,False,True,0.5
8440,False,True,0.5
8441,False,True,0.6705
8442,False,False,0.4506
8443,False,True,0.5
8444,False,True,0.6705
8445,False,False,0.4481
8446,False,True,0.9271
8447,False,True,0.6336
8448,False,True,0.8659
8449,False,True,0.8904
8450,False,True,0.9323
8451,False,True,0.5478
8452,False,True,0.6639
8453,False,True,0.7442
8454,False,True,0.9468
8455,False,True,0.9723
8456,False,True,0.5
8457,False,True,0.81
8458,False,True,0.8648
8459,False,True,0.5
8460,False,False,0.1002
8461,False,True,0.5
8462,False,False,0.4557
8463,False,True,0.7047
8464,False,True,0.7383
8465,False,False,0.4152
8466,False,True,0.7383
8467,False,True,0.7383
8468,False,True,0.9581
8469,False,True,0.8815
8470,False,True,0.8572
8471,False,True,0.8572
8472,False,True,0.5
8473,False,True,0.9664
8474,False,True,0.5
8475,False,True,0.8452
8476,False,True,0.6705
8477,False,False,0.4506
8478,False,True,0.8768
8479,False,True,0.9141
8480,False,True,0.8599
8481,False,True,0.7522
8482,False,True,0.5
8483,False,True,0.8263
8484,False,True,0.6981
8485,False,True,0.7014
8486,False,True,0.8435
8487,False,True,0.7931
8488,False,False,0.4662
8489,False,True,0.8052
8490,False,True,0.5
8491,False,False,0.4548
8492,False,True,0.9326
8493,False,True,0.5
8494,False,True,0.7186
8495,False,True,0.9692
8496,False,True,0.6247
8497,False,True,0.8568
8498,False,True,0.8606
8499,False,True,0.7282
8500,False,True,0.7001
8501,False,True,0.5
8502,False,True,0.8279
8503,False,True,0.5
8504,False,False,0.0909
8505,False,True,0.7525
8506,False,True,0.9559
8507,False,True,0.6445
8508,False,True,0.9658
8509,False,False,0.203
8510,False,True,0.8909
8511,False,True,0.904
8512,False,True,0.9079
8513,False,True,0.8874
8514,False,True,0.5
8515,False,True,0.8929
8516,False,True,0.7071
8517,False,True,0.5289
8518,False,True,0.6415
8519,False,True,0.7189
8520,False,True,0.6129
8521,False,True,0.8336
8522,False,True,0.7769
8523,False,True,0.7867
8524,False,True,0.9636
8525,False,True,0.9826
8526,False,True,0.7074
8527,False,True,0.8058
8528,False,True,0.5503
8529,False,True,0.98
8530,False,True,0.8231
8531,False,True,0.6677
8532,False,False,0.1619
8533,False,True,0.5
8534,False,True,0.5
8535,False,False,0.4588
8536,False,False,0.4588
8537,False,True,0.5
8538,False,True,0.6063
8539,False,True,0.5
8540,False,False,0.3885
8541,False,True,0.8079
8542,False,False,0.2417
8543,False,True,0.8042
8544,False,True,0.8466
8545,False,True,0.6274
8546,False,True,0.8042
8547,False,True,0.7807
8548,False,True,0.7606
8549,False,True,0.8665
8550,False,True,0.8262
8551,False,True,0.8154
8552,False,True,0.8482
8553,False,False,0.0396
8554,False,True,0.9434
8555,False,False,0.0543
8556,False,True,0.8433
8557,False,False,0.3061
8558,False,True,0.6577
8559,False,True,0.8079
8560,False,True,0.7833
8561,False,True,0.6423
8562,False,True,0.5572
8563,False,True,0.7686
8564,False,True,0.5
8565,False,True,0.9729
8566,False,True,0.9386
8567,False,True,0.9619
8568,False,False,0.2795
8569,False,True,0.9292
8570,False,True,0.8736
8571,False,True,0.5
8572,False,True,0.6981
8573,False,True,0.737
8574,False,True,0.9112
8575,False,True,0.8409
8576,False,True,0.7742
8577,False,True,0.9443
8578,False,True,0.5338
8579,False,True,0.6458
8580,False,True,0.6396
8581,False,True,0.9472
8582,False,True,0.963
8583,False,True,0.5327
8584,False,True,0.8992
8585,False,True,0.798
8586,False,True,0.8274
8587,False,False,0.3382
8588,False,True,0.9494
8589,False,True,0.5
8590,False,True,0.8736
8591,False,True,0.5
8592,False,True,0.8035
8593,False,True,0.5
8594,False,True,0.6068
8595,False,True,0.6871
8596,False,True,0.5265
8597,False,False,0.4491
8598,False,False,0.4861
8599,False,True,0.5
8600,False,False,0.4861
8601,False,True,0.5728
8602,False,True,0.524
8603,False,True,0.8308
8604,False,True,0.9197
8605,False,True,0.5706
8606,False,True,0.6787
8607,False,True,0.6705
8608,False,True,0.5
8609,False,True,0.5
8610,False,True,0.8599
8611,False,True,0.9053
8612,False,True,0.8941
8613,False,False,0.285
8614,False,True,0.5
8615,False,True,0.5432
8616,False,True,0.5221
8617,False,True,0.9053
8618,False,True,0.9607
8619,False,True,0.5
8620,False,False,0.4895
8621,False,True,0.5033
8622,False,True,0.8585
8623,False,True,0.9237
8624,False,True,0.6171
8625,False,True,0.5
8626,False,True,0.9442
8627,False,True,0.7009
8628,False,True,0.5
8629,False,True,0.8839
8630,False,False,0.468
8631,False,True,0.6705
8632,False,True,0.6576
8633,False,True,0.8403
8634,False,True,0.5
8635,False,True,0.8452
8636,False,True,0.7459
8637,False,True,0.8252
8638,False,True,0.8403
8639,False,True,0.7047
8640,False,True,0.5
8641,False,True,0.8064
8642,False,True,0.5
8643,False,True,0.6488
8644,False,True,0.788
8645,False,False,0.4805
8646,False,True,0.9833
8647,False,True,0.5976
8648,False,True,0.8123
8649,False,True,0.5888
8650,False,True,0.922
8651,False,True,0.6365
8652,False,True,0.5
8653,False,False,0.3193
8654,False,True,0.7608
8655,False,True,0.5
8656,False,False,0.2861
8657,False,False,0.4538
8658,False,True,0.5
8659,False,True,0.6123
